,Fecha,Variacion Santander,Variacion Telefonica,Variacion Repsol,Variacion BBVA
0,2021-09-24,-0.020000219345092773,-0.03000020980834961,-0.05000019073486328,-0.04999971389770508
1,2021-09-27,-0.029999971389770508,-0.04999971389770508,-0.18599987030029297,-0.03000020980834961
2,2021-09-28,0.07999992370605469,0.06999969482421875,-0.0039997100830078125,0.07999992370605469
3,2021-09-29,-0.029999971389770508,-0.009999752044677734,-0.2460002899169922,-0.06999969482421875
4,2021-09-30,0.05000019073486328,0.009999752044677734,-0.03600025177001953,0.04999971389770508
5,2021-10-01,-0.019999980926513672,0.0,-0.1680002212524414,-0.03000020980834961
6,2021-10-04,0.029999971389770508,-0.019999980926513672,-0.23999977111816406,0.019999980926513672
