,Date,Nombre,Variacion,Open,High,Low,Close,Adj Close,Volume,ticker
0,2021-11-08,SANTANDER,-0.00999999,3.7699999809265137,3.787499904632568,3.75,3.7699999809265137,3.7699999809265137,1561324,SAN
1,2021-11-08,TELEFONICA,0.0,4.380000114440918,4.380000114440918,4.360000133514404,4.360000133514404,4.360000133514404,603157,TEF
2,2021-11-08,REPSOL,0.02199936,10.869999885559082,11.022000312805176,10.744000434875488,10.833999633789062,10.833999633789062,3696183,REP.MC
3,2021-11-08,BBVA,0.010000229,6.949999809265137,6.980000019073486,6.934999942779541,6.940000057220459,6.940000057220459,159522,BBVA
